review,score
,1.0
"This game is like good wine ... if you start you do not want to finish. You want to taste it, feel it ..",1.0
,1.0
,0.7000000000000001
"The game i have been waiting for so long. DS3 was awesome, but this is a masterpiece. Played it 3 times, achieved 3 endings. Fully recommended to anyone who wanted to play any DS game but was afraid because of its difficulty, but also for anyone who has experience with any DS game. The game is hard as expected, but because of the open world you can level up easily without defeating boss after boss and then everything gets much easier.",1.0
"You've heard all the praise about this game. However, I feel at sometimes the game is genuinely too hard to the point where it detracts from the experience, but maybe you like a challenge. This one thing is nowhere near enough to make this a bad game though. I highly recommend it to experienced gamers, but not so much those who play games to relax.",1.0
"This game is just boring. I wanted to like it, but it’s just too boring. Combat ****, graphics are okay but nothing special, story isn’t great. This game is just a waste of time.",0.0
This is the greatest game I have ever played!!! I can’t stop thinking about what I want to do next in the game. Would recommend to everyone who isn’t lame.,1.0
totaler sinnloser mist.sieht auch so **** rennt rum und weis nicht was zu tun ist.dann stirbt man und stirbt wieder und schon **** sammelt seelenpunkte die nichts bringen.3000 seelen/ 700 zum levelup aber nix passiert....totaler sinnloser mist.ebay kleinanzeigen ich komme,0.0
,0.7000000000000001
After playing Bethesda crap games and ubisoft crazy games this is finally something so good and fresh like witcher 3 was 2015 10/10 deserved,1.0
,0.8999999999999999
"This game is a gift to me, more than 100 hours and I still hyped about everything. Never been so invested since Bloodborne and Dark souls 3",1.0
[SPOILER ALERT: This review contains spoilers.],1.0
"A real masterpiece, don't trust people who have bought the it only to hate it.",1.0
[SPOILER ALERT: This review contains spoilers.],1.0
,0.0
"I guess you could say that this is a Dark Souls meets an inferior version of Skyrim. The graphics and far from being next gen (I find the comparisons on this with Forbidden West hilarious). Frame rate ****. It's just another game that's hard for the sake of being hard leaving out a huge subset of players whereas Horizon Forbidden West gives the player a choice. If you love your game to be cheap and very difficult overall then you can have that. If you are just a casual player then there is that two and for everyone in between. Elden Ring? Nope. The big area of controversy lately has been between those who don't want much **** and those who want something like Witcher 3. Here again, Forbidden West gives you flexibility in choosing between a very detailed GUI to off when one doesn't want one or need it. This is very old school in everything from difficulty, graphics, game play, GUI and innovativeness (or lack thereof). In Forbidden West the graphics are photo-realistic, you don't feel isolated, it has more of a plot and the game play gives a wide range of different types. With that being said, if you love the Dark Souls type of games and/or retro games this is for you. Everyone else, good luck. You're going to at least being wanting to rage quite fairly often.",0.4
,0.2
"An incredible achievement that brings Souls games into an open-world. Just an absolutely massive amount of content between new areas, optional bosses, optional dungeons, and exploration that could probably last years. In fact, the amount of content becomes quickly overwhelming. I also found myself preferring the level design of Dark Souls Remastered or Bloodborne over the open world. Still an incredible game and highly recommended. 9/10",0.8999999999999999
"I can not say that this game is the best ,game of the year .For me it's just repetitive,long,with very poor graphics and often **** most you struggle to do level up ,to run after a weapon that you upgrade to be able to pass a boss otherwise you have no chance,can not select difficulty.Sometimes during some fights you can not press the buttons if you do not confirm something you have previously found, for example a weapon. The graphics are pitiful for a super ""AAA""game,Demon Souls has 10 times better graphics.Those repetitive bosses, a long world, big but useless. I do not recommend, I recommend only Demon Souls to those who ask me. The last game from Software,I've played Bloodborne before. I will not repeat the mistake buying another game from Software.",0.4
"A chic and challenging game. Very beautiful monsters and the world. It's a pity the camera behaves inadequately and there are a number of other problems, but all this can be forgiven. It is impossible to forgive the discrimination of players from the Russian Federation, but I did not buy this game (through no fault of my own), I am forced to raise the flag with Jolly Roger!) Therefore, there are no special claims to the game)",0.0
,1.0
Oyunu oynamadım fakat izlediğim videolardan oyunun diğer souls vari oyunlardan temel dinamik olarak pek fark görmedim bu yüzden abartıldığını düşünüyorum ama oyunu oynayacağım.,0.8
"Un juego enorme, con la virtud de dar al jugador una gran libertad de como llevar su partida; con incontables secretos, armas, armaduras, que personalizan la aventura y la hacen única. Grandes ideas que ya al momento de jugar se van desvaneciendo, el combate es injusto, no en el sentido de que sea difícil, si no eso, injusto, abusan del instant kill, jefes con vida casi ilimitada, que en lugar de generar la sensación de aprender, como en otros souls, frustran, ya que siempre estás al alcance de que con un golpe te maten. El mapa es inmenso, pero se siente sumamente vacío, la gran mayoria de los enemigos puedes elegir pasarlos de largo, no hay gran cantidad de NPCs, hay peleas memorables, pero muchos jefes se repiten, en realidad no creo que pase de 10 los jefes realmente memorables y únicos. Creo que quisieron hacer un juego inmenso, y lo hicieron, pero esa inmensidad no necesariamente es una virtud, la moda actual es que mientras más haya que hacer en un juego o más hora dure es mejor y eso le pasa a Elden Ring, pudo ser un juego más concreto y ser una mejor experiencia",0.7000000000000001
,1.0
This game is just a masterpiece Every time I say I found everything if find a new things that keeping me playing its just wonderful,1.0
,0.4
,1.0
,0.7000000000000001
I've never played Soulslike game before but I am completely hooked up with this game that I've never played another game on PS5 AND XSX. It is simply a masterpiece game that I feel like I actually live in the world. Closest one I found fun like this was Skyrim and Zelda... Amazing game!,1.0
I loved this game when it first came out but every single update has made me want a refund. They've made so your mount will run forward just by being on it. Spells will target directly into the floor; they've booster enemies coding to react to controller actions predicting player movements. I get that part of the appeal is supposed to be the randomized structure of the same move behaving several ways but it being based off camera angles means you will use the same move 3 times and sometimes they will go 3 times the distance and sometimes they simply work only directly in front of you. I hate these updates and I liked the game I bought but hate the game theyve updated it into,0.4
Really great game. Cool atmosphere nearly 100h played and it still makes a lot of fun.,1.0
One of the greatest games I ever played. Large world filled with wonder. Gameplay 10/10,0.0
,1.0
"This games world is enormous and filled with things to do. The beautiful design and lore of this game is remarkable and each location you reach seems to tell a story in itself. Enemy design is unparalleled. Fantastic music and sound. Combat is smooth and there is tons of different builds to play with. The absence of a quest log fits so well with this game. Allows you to adventure, how you’re supposed to, and explore yourself without dozens of waypoints and markers. It keeps you immersed in the world. I’m constantly in awe of how beautiful some of the locations look and even some of the enemy designs. The game is very accessible. Yes it’s a hard game but you can make it easier if you want. Farming runes to over level every enemy you come across and certain builds make some bosses seem like a joke. But you can play how you want. That’s what makes the game very enjoyable for me. It’s easier than most souls games but not because the actual enemies and bosses are easier but because of the amount of different tools and ways you can come at these enemies. You can also just walk away, level up, and come back later. The difficulty is masterfully balanced. If you have been wanting to jump into the Souls series, this is the game to do it. Don’t let the difficulty scare you from this masterpiece ****. If you are stuck or need help with what builds you can use, there are plenty of guides out there. You can also use summons to make fights easier and take some pressure off of you. It’s the most accessible Souls game. Play it. You will not regret it.",1.0
One of the best Open-world games ever. Build customisation and NPC quest lines are the best in the series. This game manages to do so many things so well. The legacy dungeons are all excellent with some of the best bosses in the series. Dungeons around the world have some great puzzles and level design however enemies are often overused. The boss variety is also often overused which makes getting to the end of a level fell a bit anti climatic. Overall this game is excellent with a few noticeable flaws.,0.8999999999999999
,1.0
"Awesome, easily 10/10. I really can't say much more. It's beautiful, well designed and every time I think I've seen it all, I find more. I'm a huge fan of RPGs, but this is very unique. No quest markers, no hand holding. You must find everything out for yourself. The detail is incredible, you just have to look, listen, read and find it all yourself. People are whining about the lack of story, go look and spend time finding it all out. The lack of quest markers and quest design. Go look and find it all out for yourself. If you do you will find the rewards are very much worth the searching. Game of the year for sure. 100%. One of the best games I've ever played.",1.0
This game is amazing. The open world is great and makes you want to keep exploring. A lot of the bosses are overused which can be a bit repetitive. In my opinion the quality of the open world and bosses in the endgame drop a bit with a couple of exceptions. I really recommend this game but is has it's problems just like any other game.,0.8999999999999999
,0.7000000000000001
"Wow, such a deep interesting experience. Got me hooked good. I never expected an open world game could get me interested again, but ER worked for me better than any other game in the last 5 years.",1.0
,0.8
The best souls game ever any one who like games with open world he will have fun but need a little bit guide from youtube or a friend also he can play with other players online 10/10,1.0
,0.5
,1.0
"Zunächst möchte ich sagen, dass das Spiel ja Probleme hat, wie die Kamera manchmal nervig sein kann und so, aber buchstäblich alles in diesem Spiel ist 10/10, das herausfordernde, aber ach so befriedigende Gameplay, die riesige Welt mit solchen große visuelle Treue und Vielfalt, die vage Geschichte, aber epische Geschichte, die im Hintergrund auf sehr natürliche Weise erzählt wird, wie zum Beispiel Wandteppiche von zukünftigen Bossen an den Burgwänden, und oh Mann, es gibt so viele Bosse und besonders die größeren Sie sind sowohl aus Sicht der Überlieferungen als auch im wahrsten Sinne des Wortes massiv, von denen die meisten ihre eigene Domäne haben, in der Sie gegen sie kämpfen.",1.0
,0.8
,1.0
,0.3
Masterpiece. One of the best games in the last decade! Need more games like this,1.0
,0.8999999999999999
"Ужасное техническое исполнение, кривой баланс, пустой сюжет. Единственное её достоинство — интересный открытый мир, пока не начинаешь вязнуть в самоповторах....",0.6
"A lot has already been said about the superb lore and gameplay, and for that, I laud the developers. But for goodness sake, when will they fix the English language issue in Asia? I spent the money to buy the game just like everyone else around the world did, so why am I stuck with a version **** that runs in languages I don't understand? It's been 2 months, and it seems that nothing is being done to fix this issue. NOT EVERYONE IN ASIA IS CHINESE, KOREAN, THAI, OR JAPANESE.",0.0
,1.0
,0.5
"It was a souls maserpiece. The bosses were intimidating and the performance was good but not great. The story was good as always, like the hidden statue and walls. Especially the game needs a bit more optimization on the consoles but as an average souls player, I believe from software will fix it so 10 out of 10! (note: I suggest to search hidden things and story on the internet if you're not VaatiVidya or Zullie the witch)",1.0
Best From Software Game so far. A Masterpiece in Open World and Action Role Play Genre!,1.0
,1.0
,0.7000000000000001
[SPOILER ALERT: This review contains spoilers.],1.0
Elden ring is just an completed version of dark souls but it doesn’t make it bad although it makes the game real masterpiece,1.0
اراها تاخذ تقييم 0 لان ليس بها لغة عربية ومتحدثين اللغة العربية اكثر من نصف مليار I see it taking a rating of 0 because it has no Arabic language and Arabic speakers are more than half a billion,0.0
"wonderfully distressing, the best game i ever play this year by far, thanks",1.0
"This has to be one of the greatest games ever made. Deep lore, fluid combat, grand setting and scale, amazing graphics, rewarding and challenging fights, and a great community. Highly recommend diving in!",1.0
The game is really about making your own fun. It's not my type of game. Hope you have fun playing it.,0.5
This is the ultimate version of Dark Souls thanks to its vast and gigantic open world.,1.0
,1.0
"One of the best game I ever played in my entire life. I'm a big Nintendo fan and this game is hard for me, but I always played all the From Software since King's Field. I'm amazed. I'm amazed as a game dev and as a player. The work done is brilliant, it’s incredible. The Art direction, the background of each faction, the mood of desperation gluing everything together. This game is so brave, so courageous vs the actual market that It’s like a light beam in the night. Seriously, regardless of the type of game we like, we must protect this team.",1.0
"As a new souls player I was like many other players apprehensive about purchasing the game. The first 6 hours were tough but vital for the rest of my adventure in the lands between. I died many times and didn’t gain any runes but I did enjoy the exploration and eventually I gained the satisfaction of killing a boss and some difficult enemies. After these 6 hours I experienced without doubt the greatest game I have ever played (2nd isn’t even close by the way). I’ve spent around 160 hours in the game and will be completing multiple playthroughs. Fantastic world design, exploration, multiple armor sets, weapons, skills, varied enemy design and some fantastic boss fights. My warning to new players is the game does not hold your hand and will not give you a clear path. You will have to explore and pay attention to the the dialogue for little clues and lore. If side quests interest you then you will need a guide. Some of the side quests are excellent and full of lore but easy to fail or get lost. I know some won’t like doing this but the lore, boss fights and rewards make it worth doing. I’m at the end of my first playthrough and have just defeated the hardest boss (optional) and already planning my next one. 10/10 Insane rating",1.0
[SPOILER ALERT: This review contains spoilers.],0.8999999999999999
"One of the best games ever made. Fantastic open world game with a non-specific path to follow. It's just amazing the quality of this game, perfect to introduce new players to from software games. Totally recommended",1.0
,0.8999999999999999
The game is amazing. It honestly deserves game of the year and game of the decade.  Everything from the combat to the world building to the customization is phenomenal. You need to buy this game.,1.0
,0.2
عالم مفتوح فاضي، ومليئ بالتكرار، قيم بلاي نفسه نفس الأجزاء السابقة، قصة ضعيفه اذا وجدت من الأساس، وسالفة النهايات المتعدده كذبة، الفرق بين نهاية ونهايه شيء طفيف ولا يكاد يذكر، لو بغيت حسنه وحده هي تصميم العالم.,0.3
,0.4
,1.0
"The game is a masterpiece. As usual, some on the internet decided to bombard the game with negative reviews for absolutely no reason. Pay them no mind. The game is unlike anything you have ever played before - it is gorgeous, mysterious, the massive worlds feels rich and alive, everywhere you go there is something new and awe-inspiring to discover, the battle system is so fun and so engaging, it challenges you but if you ever feel stuck, you easily can go exploring and come back five times stronger. After playing this game twice and sinking almost 200 hours into it, I can easily say it is one of my top five all-time favorite games, hands down. Do yourself a favor - buy and play this game ASAP. You will NOT be disappointed.",1.0
"I platined the game few days ago, and for me, is the worst souls game, except by Dark Souls 2. Elden Ring is too easy, boring open world, bad atmosphere, uninspired bosses, bad performance for today's standards, a lot of clipping and visual pop in, bad design for weapons and armors (see the bullgoat set for example). Lack of support on PS5, no 3D audio and feedback on dualsense. Bloodborne, Sekiro, Demon's Souls, Dark Souls 1-3 is aways better than this. Elden Ring seems to be based on pure marketing, nothing more.",0.0
[SPOILER ALERT: This review contains spoilers.],1.0
,0.8999999999999999
"Ask yourself: Do I really wanna play dark souls again? If yes this is the game for you, if no prepare to experience the same game slightly remixed since 2009",0.5
"Played every souls like and this is by far my new favorite, the open world is gorgeous looking, the story is very in depth and there is a bunch of lore and secrets to discover, new players who have never played a souls like will most likely have a hard time figuring things out but the game will give you a tutorial to help you with combat, controls and exploration. if you have never played a souls like i still recommend playing and learning the game, don`t spent a few minutes and quit, spend atleast a good 5 hours so you can get used to it, must play",0.8999999999999999
They improve alot love the open world and my money is not wasted buying Elden ring. More power FROMSOFT.,1.0
[SPOILER ALERT: This review contains spoilers.],1.0
Неплохая игра. Но серия Дарк соулс понравилась больше из-за пвп,0.8
[SPOILER ALERT: This review contains spoilers.],0.8999999999999999
"Fix your game! Worked great at launch, but you update and change the meta enough and now this game is horrendous! This is part of the reason I stopped playing CoD. One week it's semi balanced, A bunch of babies show up complaining, and now it's an unbalanced mess.",0.5
,0.8999999999999999
"Masterpiece, this game is better than Gex. Very fun, challenging and erotic experience",1.0
Never played a dark souls game but this is easily one of the best games I’ve ever had the pleasure of playing. The world is so huge and expansive and the difficulty is basically optional based on the weapons and build you give your self so if your stuck on a boss or a certain area just go somewhere else and level up or find a sick new weapon to destroy everything with in the ginormous map. The only problems I have with the game is sometimes the controller would be unresponsive but it was very rare and that when you lock on to an enemy the game can just randomly lock you on to another enemy if you look in there direction which is very annoying in the heat of battle but you get used to it.,0.8999999999999999
,1.0
"This is really one of the ""must have"" games and not only for souls games fans. The world is werry huge and searching for secrets and caves in the whole world is very alive and motivating (there is an adequate reward at the end of each challenge) and the feeling of satisfaction every time, after a lot of attempts, the sword cuts into the body of the annoying boss for the last time is again unbelievable and satisfying as in previous souls games.Well done from software.. you have gathered everything you have learned from the creation of previous great titles and put it all together in one amazing game .... I applaud.",1.0
"All souls games in this one. I like this game at start, but at the end it was boring and I just wanted to end. Plot is good, in Miyazaki's style. Bosses are very good with hardcore as fans needed. I like this game for challenges that I had.",0.7000000000000001
,1.0
,1.0
"This is the pinnacle of open world game. Exploration of the world rewards your time and courage. It is the most accessible Souls games and the absolute favorite, for me. Greatest game of the year, and probably of the last few years as well. Maybe it will be the greatest of the next years too. 10/10",1.0
"New to the “Souls” genre, but this game is an excellent way to join this style of gameplay. Reminds me of Zelda Breath of the Wild kinda. The “feel” anyway, the combat is brutal, but with summons and the ashes of war that you can add to weapons are awesome ways to help make it easier.",1.0
"I want to express my deep gratitude to everyone who worked on this game, as a fan of the series, it just went in perfectly, combined all the best that was in the previous series and surprised with a stunning open world and the form of its exploration, exploding landscape and labyrinths, a huge variety of mobs, weapons, bosses, clothes and so on and amazing design, for all these 100+ hours of sheer pleasure, I express my gratitude from the bottom of my heart",1.0
A fantastic game that ought to be on everyones must play list! Not sure why they couldnt have added a difficulty slider that grants more/less hp to players/bosses though,0.8999999999999999
Never played souls before and this game made it possible to try it with short time and no **** The world story and characters are amazing.,1.0
,0.0
"Elden ring is fun, but region locked languages are ****, can't change language makes the experience way worse. Especially when your friends and other people use english and you are the only one who uses Chinese. Normally this wouldn't be a huge problem, but lden ring is a extremely complex and the names of characters and items can get complicated sometimes. I hope they patch it out.",0.6
"First off, not my first SoulsBorne game, I have played and finished DS1, DS2, DS3 and BB several times, this game has good visual, interesting lore and at first the exploration is fun and so is the PVP, but that's where the praise end, the game feels highly inconsistent, Bosses deal too much damage, are too fast and for some reasons can move cancel, they're made in a way you're expected to be with someone else, they have the speed to deal with 2 players, which makes It unfair for the ones alonethe fall damage is really weird, falls that shouldn't kill you do, and the ones that should don't, level desing out of the open world feel like a straight line, enemys deal too much damage, Boss and enemy desings are lazy, they all feel like a glob of meat with a lot of hands and legs, the game repeats A LOT of content, you will fight the same boss at least 5 different times, and depending If they turn into a common enemy even more, exploration gets old kick, the game has over 80 boss fight and 9 Bosses aren't reused, the game doesn't know how to space out checkpoints, so they're everywhere, and sometimes the game kills you very cheaply, most areas fell uniteresting, as basically everything is a forest, I don't think this Is a master piece.",0.6
,1.0
"One of the best games ever made, easy. Might be the most fantastic world created on a videogame and such a mastery in everything it proposes to do. A truly milestone in the videogame industry. People will talk and discover secret things while playing this game for a really, really long time: months! years! This is huge! Just WOW!",1.0
When I first played it I got annoyed as it seemed too similar to previous games in the series. After over 300 hr of game time I can say that this is easily the best of FS and one of the best RPGs ever made.,1.0
"我覺得媒體太誇大不實了,畫面毫無進步,自由過頭根本不知道在玩什麼? 劇情帶入感太低了! 請喬治馬丁來幫忙,根本就是浪費!",0.5
,1.0
Elden Ring for Asia version doesn't have English in-game. I really want to play but i don't know any Chinese or Korean.,0.0
"Une pépite, que du bonheur ! Elden ring est une bouffée d'air frais au milieu de la mode des jeux à monde ouvert. Il nous offre la possibilité de prendre le temps de partir à l'aventure comme bon nous semble. Et son exigence est vraiment bien équilibré en fonction de la manière dont on veut jouer. Je le conseil à toute et à tous.",1.0
,1.0
"First game I've ever platinum with over 200 hours of gameplay. This game is a masterpiece, made me want to explore every nook and cranny like no other. I had super high expectations and even then, it managed to surpass them. I've played all of fromsoft games, they managed to create the game of the decade.",1.0
Si el juego no fuese a 4 fps seria la polla pero como es un puto power point ahi se queda un 1 de 10,0.0
"Probably one of the best games ever made.... I won't give it a 10 out of 10 because of performance issues across platform and a lack of accessibility options(colorblind,etc....)",0.8999999999999999
"Great bosses, interesting locations, many weapons. Best fromsoftware game, must play.",1.0
,0.4
A masterpiece.. not the best graphics and animations but the Design of the open World is the best i've ever seen,0.8999999999999999
"Masterpiece - gameplay is smooth, story is confusing but exciting, enemies are tough but manageable. Overall 10/10",1.0
"Molto probabilmente vincerà il goty di quest'anno, è uno dei giochi migliori che ci sia. Ha un ritmo di gioco incredibile.",1.0
This game has no english version on the HK PS store. Sony wont refund the game.,0.1
Love this game! Ultimate souls game with INSANE beautiful world full of new stuff to explore and find out all by yourself! Game has multiple mechanics u can try its just there its letting u do it how u want to defeat it and has like 6 endings u can do by your actions/quests/idk am still finding out :D. I played like 200hrs till i defeated it but still i have a lot to explore so. If u want a game that lets u do whatever u want and like u want it just there :) just writing this cuz many kids dont know how to play this game cuz todays games are just so dum :D anyway :D love it cant wait for dlc :) just play it by yourself :) love u fromsoft,1.0
,0.5
The culmination of all of Fromsoft's previous works. A true masterpiece. Will go down as one of the greatest games of all time. People who are leaving negative reviews must not have known what they were getting into or struggled due to difficulty (overcoming challenges is the point of the experience).,0.0
"So many wasted hours invested into obtaining items and moves, then the developers later take away the usefulness if these items. They call it nerfing, but it's just anti consumer business practices.",0.1
,1.0
"one of the best games I ever played, amazing open world and combat and made me enjoy souls like games.",1.0
لعبة رائعة لكنها مثل سابقاتها مع أعداء مختلفين، تصميم المراحل ممتاز، اوستات عادية، تكرار مقرف، لعبة جميلة لكن ليست الأفضل كما يزعم البعض,0.8
[SPOILER ALERT: This review contains spoilers.],0.8
"Bought the game in HK PSN store, why this game does not support language change ? There are Asian countries do not use CHN as 1st language, so fix this problem don’t be racist , FS.",0.1
"Masterpiece in making... game should be like eldenring ,more to game play than money ...",1.0
,1.0
"This game is incredible, and truly shows us what a RPG should be, you explore as much or as little as you like. Its a vibrant beautiful and brutal world!! Amazing game 10/10 would recommend to any and all. whether you have played any From Software games before or not!!",1.0
"Waste of time and nerves, nothing more to say. The worst thing its that people praise this **** like is the second coming of Jesus. Pathetic way for this people and also From Software became a company without shame.",0.1
My truthful honorable incorruptible conclusive rating of this considered game: 9.,0.8999999999999999
"Although it is beautiful and the design is great, enemies are so dumb and robotic it feels like you're playing a vintage game that's had a very expensive face lift. You can sneak up on enemies that are directly looking at you and avoid almost any foe with ease. And I'm not playing on easy mode. Forget about range weapons, these seem to be an after thought. Menus and leveling system are pretty poor too. Still can't make sense of how to map certain items to shortcuts. Not what I'd expect for a premium title.",0.3
"This is not a great game. It’s lifeless - it’s a brutal slog in an empty world. This is a ‘to each their own title.’ Some have it a 10/10, to which I scratch my head.",0.5
"Great feeling of exploration, the world is huge.   Boss fights are amazing.",1.0
"GOTY EASY unless Valve decides to drop Portal 3 Outta nowhere I don't see how anything beats it. One of the major elements that makes this game so incredible is it's open world. The open world doesn't feel forced like many games but feels like a natural evolution of dark souls. A problem I have with open world games is how many times story telling is done through dialogue. This isn't bad but is quite a lazy and forceful way to approach world development. Dark Souls has the habit of letting it's world speak for itself and that aspect of dark souls compliments an open world design. Elden ring also has a plethora of weapons to experiment with and build your character around. The element of respec ing brought in from Dark Souls 2 allows you to experiment with your build. The enemy variety in this game is off the charts although plenty of bosses are reused. It can get tedious to fight the same boss again with only minor changes but all of the repeated bosses are optional and something you mainly just fight for better loot so you can fight other harder bosses more easily. There are a few late game bosses with are overly aggressive but 2-3 hours for frustration in no way sours the hundreds of hours of enjoyment you have in this game. The main quest is quite straightforward and easy to follow but some side quests will require you to go really out of your way to complete which is something a lot of people might not like but a counterpoint to that is these quests enhance the sense of discovery like no other game does. If there was a straight line pointing you to all the right places the open world would lose a lot of it's meaning. I don't want to talk about the graphics of this game as there are the beta cucks that complain about them whenever a single ray of light doesn't bounce of their character's **** at the right angle but it's safe to say that Elden ring is a beautiful game and it's art direction is out of this world that more than makes up for it's graphics which are already pretty good. The only thing I can complain about is maybe the multiplayer, dark souls has never had a good history with multiplayer although the net code is better than it's previous games it's right now far from ideal and a few balancing issues plague the game as well as certain weapons that are fun to use in single player aren't very fun used against you in multiplayer, it is a minor gripe however something I've learnt to let slide as the souls community when it comes to multiplayer is very good and sometimes the toxic parts can be fun. If you are a souls fan you are guaranteed to love this and if you aren't this game will definitely make you want to go back and try out their other titles (I recommend bloodborne it's my personal favourite). This game is definitely a masterpiece and has me looking at Fromsoftware with eager eyes to see what they come up with next as it will has big shoes to fill.",1.0
The only true game ever made. All other games are below this. The pinnacle of human achievement. Mind blown,1.0
"Never thought I'd say this, but this game is better than WaW. Unbelievable.",1.0
This game exceeded all expectations. I expected it to be as good as previous souls games (which would make it a masterpiece by default) but it's somehow even better. Absolute work of art.,1.0
"90 hours in and not even finished. The scope of this game is insane. We'll be seeing ""Elden Ring - likes"" for the next good while",1.0
,0.6
Simply amazing. From the intriguing open world to the adapting combat this game will go down in history as one of the best ever made.,1.0
"Good game, but performance is inconstant. Incridable bosses and graphics art.",0.8
"Where do I begin after playing 100+h and reaching the last boss exploring every corner of the vast open World I can confidently say if you are a true gamer you will enjoy this game it gi es you freedom to do your own aventure there's always something to explore a new área a new ítem whit a piece of the lore and giving you new info about the the game makes you feel like you are really out there adventuring on your own its that it doesnt have clear quest makes like other titles but that jus makes it more enticing you have making it so you have to interact with every npc you find truly explore to fino solutions to your quest. In a few words its a great game Looking it objectively and truly playing and learning how to explore without spoon feed information for the quest will make you want to play more, there's people that complains about the dificulty but that just make it much more rewarding when you achieve your objectively or defeat a boss that took you many tries. Its an adventure that anyone that like a challenge and exploring shouldn't miss.",1.0
,1.0
"Não gostei muito porque não curto jogos souls like, e  tem jogos melhores que Elden Ring, mas o jogo não é ruim.",0.6
This is my first time playing a FromSoft game and I'm loving it. Even if you cheese this game it's still fun. 10/10 game,1.0
[SPOILER ALERT: This review contains spoilers.],0.0
,1.0
Best souls game when i playen in ever in my life.recomindated everyone.very interesting,1.0
"Lol people are mad that this is gonna be goty 2022 ,anyways this is my favorite souls game  and really like the dark souls gameplay loop in the open world setting! Definitely gonna go back and finish ds3 and bloodborne after elden ring.",1.0
"Trama repetida y aburrida, mundo abierto abrumador y vacío (demasiado grande), fallas de optimización, enemigos repetitivos y bugs. Por todo lo demás esta bien.",0.8
,0.0
"Elden Ring could be another dark souls but it shines in its own way with good story, difficulty and atmosphere",1.0
People saying the graphics are out dated on other worldly drugs and their reviews should not be taken seriously. They are just big mad because they can’t beat it. Fantastic game!,1.0
"That game is amazing. A very good art design and graphics. A gorgeous open world that you don't want to stop exploring. The map is gigantic and full of details. And with each exploration, new things to discover and new enemies to defeat. Wide variety of equipment and items. The new combat options work very well. Basically they used the best features of the olds SOULS games. For me is the best SOULS.",1.0
"What a beautiful game, I've only spent 70 hours on this game and expect I'll spend much more. The graphics aren't the best but the art style far more than. Enthralling lore to find all throughout the world and some or the most epic boss fights I've ever played whilst gaming, I can't wait  to find all the lore and other things I may have missed along the way!",1.0
,0.7000000000000001
,0.7000000000000001
,0.6
"This game is a masterpiece. I've only played one other fromsoftware game ds3 and this game is a real improvement. I love the open world gameplay, because in ds3, if I was stuck on a level, I just had to redo it and redo it, but in this game, I could just explore some other place, and that just never went old. I could keep exploring for a long time, and I still found interesting thing's . The bosses were great./ the sartstylewas neat. Just an incredible game, one of the best I've ever played",1.0
,1.0
One of the best games not only due to the game-play but also the world surrounding it and the exploration possible.,0.8999999999999999
"Hermoso juego! de principio a fin. Soy seguidor de los juegos de fromsoftware y quede impresionado, me encanta!",1.0
I love this game my only complaint is that its so good to the point where It can be addictive. Other than that the story and combat are amazing the pure size and complexity of the map is extraordinary 10/10 definitely would recommend.,1.0
Great Gameplay. Tight controls. Nearly perfect combat. Amazing graphics for a cross Gen game. Great replay ability. Very in depth exploration and discovery. The Bad. Landscape pop in. Slight frame dips in quality mode.,0.8999999999999999
"F* good and adicttive game. Very challenging, you have to use wiki and tips to proceed. There is no so clear path to follow. The combat engine is complex and challenging. Beautiful graphics and amazing history. Best RPG game ever made until now.",0.8999999999999999
Excellent addition to FromSoft’s roster. Had more fun with this than any of their previous titles which is saying a lot. Cannot wait for DLC installments. My game of the year for sure.,1.0
Its literally anything i would ask for.. Typical from software formula with a breathtaking open world to explore and get lost in for hours,1.0
,1.0
Not bad reminds me to 2001-2013 GTA 3+4+5 and 2018 Red Dead Redemption Two kinda sounds 2006-2015 Edmonton Rush tho.,0.8
This is the peak of souls like games. So many different ways to go about overcoming the challenges it presents you. Every build feels viable.,1.0
It's a good feeling to finally play a game that's this complete. Worth every dollar spent unlike most titles these days. An amazing experience that is both challenging and rewarding.,1.0
,0.0
"Played a few hours of dark souls 1 but otherwise this was my first souls game and the first one I've beaten.  Its worth every penny as i got 110 hours out of it without doing anywhere near everything that you can do in this game.  The world is really interesting and fun to explore but I give it an 8 because the narrative isn't great.  And no I don't just mean I didn't read all the item descriptions to get the story, I mean that even with that there are still massive plot holes and things that just don't make any sense.  In particular I really don't like any of the endings and they are all super short.  After such a long time spent with a game I want a satisfying conclusion and this game just doesn't have it.  Def worth a try for fans of action rpgs and a more challenging experience.",0.8
"It’s my first FS, I liked the genius design of every zone of the game and the feeling when discovering a new area. Thanks to FS for this master piece.",1.0
,1.0
This game exceeded expectations in an era where video games have better trailers than gameplay.,1.0
"This was my first souls-like game and it was a ton of fun. It took me 3-4 shorter play sessions to really get into it and figure out what was going on, but after that I was hooked. Yes you will die in this game, but it's really not a big deal. If I ever walked into an enemy or area that was way too difficult I would just go somewhere else and come back **** that's really the coolest part about the game. It's so big and there is so much to explore and that is what kept me really interested. If you like open world RPGs I think this game is definitely worth its retail price.",1.0
"By far the best game in 2022. has a very immersive story, Worthy of GOTY. This game is a True Masterpiece.",1.0
,1.0
"Phenomenal Game, must play. People who usually hate this game didn't go through the tutorial and then realize they have to fight every boss right away. Go explore.",1.0
